Customer ID,Product ID,Order ID,Order Quantity,Review Rating,Payment Method,Subscription Status,Shipping Type,Discount,Date
eipgus29jjuu7xe1esz7dmvxdmtfg4yu,3068a31c7f98ef95df3984857bba1ca8,monxedszd5yyx5bcx1aemxycqyolhnev,4,4.6,Cash,Yes,Standard,4.38%,2020-10-07
s8qi5bo9ytooocfxhzon8x61rty2wcxe,e3b653f4db997f034261901ec03b99eb,umh1b4y4ejccxgud6pdao3aogalqlpkk,10,3.8,Credit Card,No,Express,45.75%,2020-10-12
zfe63qzuz2zcwsvc3gr60ekbf47pnfyk,1cc47e0c4f927d3780a7bbf65965eb89,jqfdbks53f1fdumhh920m2vudwahalqn,10,3.2,Cash,Y,2-Day Shipping,28.12%,2020-10-15
rnrka3rp6slfx3nh8kgz8sr8h8irkawu,b329af800de17b07b78e6cd7042fd799,hgdd9akl2xghhd3oivg64zaseqf2a795,1,3.7,Credit Card,Yes,2-Day Shipping,3.62%,2020-10-22
s2mrn3vfpo5nybrzdczdcdvbu0psvawc,59db9b2b8b0bc67105a8fa2c958386db,qpwovqahj2mbckvg3i6bcbknc7gtg9wy,14,4.1,Cash,No,Store Pickup,36.27%,2020-10-22
5dmtnekifqtzrtcfommqjf8o1wuknzxi,ccaf29281e8717e4883d191b875427a0,qmg8unoipycnv8xmhklvqkkpqusdxy93,2,4.2,Credit Card,no,Store Pickup,91.55%,2020-10-24
2z78om5lchhe4dtqcammxx9hkbpmjfmk,353b35719dd21245240e7dc607a08c4c,hpij95zlxevfqn8awuteivey6ajwsvsl,7,2.9,Cash,Yes,Next Day Air,11.79%,2020-10-30
z1yjqhvxhtejyokxcpjuoyungjeriljx,6e959db689c0d5c4c85d6ec233c3a8d2,779ntryidpwohg1n54edjtdcs6j0szch,3,2.6,Venmo,Yes,Express,10.54%,2020-10-16
mvlq4rxfqh7vqr1ans77b4sizyoumirf,4804405a716888a7d01998b692dec2e0,ccp4whkg3klufeavajjo6l670cdryozj,11,3.8,Credit Card,No,Next Day Air,13.45%,2020-10-16
jf46uqm7ubulvprqayqt07qiyg8bntpw,32f0d0e41c67f54a40b8f9986d68c5a3,udlxid9hl4uub4d4tgcs5zjdqnqwf3y8,10,3.0,Bank Transfer,Yes,Next Day Air,20.66%,2020-10-15
igcm4cfyg9wi5435s8gtad2fmeyti8jt,9c1f74da4558323adaa7c91f34c67c26,lph17cslpra7i1yu3zgiluwowzmptogg,6,3.3,PayPal,Y,Next Day Air,13.1%,2020-10-19
znyrsewabzvm5l1iorsksz021tynl2t7,e7841412708b2f8236cbfef3a37e2001,rngpyoyagxtefpunuvpd1dzh1hvrvcn1,4,2.8,Venmo,No,Store Pickup,16.16%,2020-10-04
lesfaz8gle8vbbe2kj6kldsyngup1eyb,d47ba36028d2ebe8dbcb4a489f70c352,ar82d24w0oywkdiiephgp5vis2iyjct3,13,3.5,Bank Transfer,Yes,Next Day Air,10.36%,2020-10-21
r9rmcc3py1gtyjpcvog8wyuduznvls5z,a3ccb5757ae61434cdf3b47e457451f8,z7xvrghqrgzhgbv54ed6mkpmhn5detdc,2,4.7,Debit Card,No,Next Day Air,23.28%,2020-10-20
v21celoxlung9sihzrzea99q64y19qgb,dbfd0925a3ec23d2bd6efb46db628450,59orvn1elxupsjpuxiro2qnx5w7wvktq,7,3.1,Bank Transfer,No,Next Day Air,29.39%,2020-10-20
nwfdxwnkeez3r8f7tda3di2e4dmsjnn2,f87686e6327d321b166fe86546912c6c,kdj4wqjtblhjhrj0obxwdp7f8y6ym0qy,10,3.4,Cash,No,2-Day Shipping,16.41%,2020-10-12
5d7gohh588xhnt4hplyiwbpqwwknpmuv,26155985d097aa89dbe6032a8a16a026,uctz6xjwtmraltcdtthgc1tcwguc3bxt,10,2.9,Cash,Yes,2-Day Shipping,10.61%,2020-10-17
qmarydx3afswtxhafduncsnsi913hlmb,20df6d2fe95fc7a746f1d277769b9987,3426xmwkvetkwcalj1k5upbt7hugewzx,9,4.5,Bank Transfer,No,2-Day Shipping,14.7%,2020-10-25
95dl8p4m2mmrpkidwqo8yjjjxiu1fjc6,cf60bdb02e19f80248ed9e68bfc1f99e,wpd0zqqfq7dp2hcbn8ld9zlwqhddqwsb,9,2.7,Debit Card,Yes,Next Day Air,16.15%,2020-10-13
joduzwn71sup0j6mdra4swbdrf8yxo1j,d326b5ca126042ad3638bebf58b775d3,w8prfrtu3ypkabunkwihsjmwvqur624b,11,4.3,PayPal,No,Standard,23.79%,2020-10-24
mpgghwzcjcq6hrpqnk4zgea81mrnf3pl,e6128e507378640b214e87e8ce70a681,pzi7w4wvjmprung2qtsy0ldqiwvljklp,4,3.1,PayPal,No,Express,6.49%,2020-10-26
tyopgmcyvvopncmqufbh7vv6ukl6vkfm,ddf5168e7c3024a13a579f54d9eee4e2,kf1nsgcboorvk8mgvndyxxly6oxsyo9o,10,3.4,Venmo,No,2-Day Shipping,12.4%,2020-10-31
nx67wa6vl4d0psx1ewse31vadtmnby9f,07ad500243385f87158e5528b69d8095,d5xxhhuc7t3klujpt4lrr9soi8bs3qgt,5,2.9,Cash,Yes,2-Day Shipping,14.45%,2020-10-20
ldxwza0uesykai0rqt3c3rbyzyxjgx77,59710f8afede33cfbd25b949eecfad80,g8nmvaxtre7ki9misbjkemkbauwu0wlr,3,4.2,Debit Card,Y,Express,6.67%,2020-10-30
ra6c7lhmacasju6l2w3afwmmuublwuwb,09905a127e8283bb83e16894be8df2ee,sx2rbfui6upggmnsswxgp8lohflgrnia,4,2.7,Venmo,Yes,Express,14.84%,2020-10-07
cvvwijzgetip6gpirjl0ptsohwvw20fk,03e66901ea96d2c198a74ca4354be2cf,hijxhn8l7wevynqxu9j5fwna5becdmwm,13,3.0,Cash,Yes,Standard,19.1%,2020-10-13
12ykbfpa4r20eskoksifspq0pimatnlu,b41aee6135da69e751f68be1d711df68,8r2hvxkjf6rjwgjtu0kmmmisxf7gvzog,17,4.1,Credit Card,No,Store Pickup,14.04%,2020-10-20
zgtfhir920e2szb4pyazda3fx8im492z,7c3b6ae823a57dbd58424c2f08ced4cc,jujlqkrdgjq4etiokyaajoqlhfzvmd6d,15,4.9,PayPal,Yes,Next Day Air,19.55%,2020-10-30
rgtyvtmsoeyghpdufhbzljgvy41yt3mk,c164048e89368a2b7745fea0883dab86,ok2hob6pyii7zaob12e8xxns4mlyyhlv,18,3.0,PayPal,No,2-Day Shipping,1.58%,2020-10-26
fnotr9soaf19sf9frmexxzfx6lkvuluj,d4f06e6b09dc5cf1d5334a2026de209b,drob5w6ygz1g5sty8jhwwua85wx5vd5v,9,5.0,Venmo,No,Free Shipping,13.82%,2020-10-31
4jfd9qath0v3jzwhhxdvqqzjo5cwxzbg,d77e2babebcc2bed540a6f36ff53a8ad,eexzrtedma6mvgodkci2sor9kkzk3krw,6,2.7,Venmo,No,2-Day Shipping,22.8%,2020-10-28
pmehpc9mx0h2wljboshntqpsds9g6s8c,ee5ac06946d6c78a0bfaad1f28ebda5d,dioiejoygvsh0w65tbzn0yxncecmf5zm,9,3.6,Cash,No,Store Pickup,0.9%,2020-10-01
ssjbjredsyuvu4xt7furq3j6jp90c5ca,ed40b96bb7ee7a0586c0e1461ebd72fe,txemzhtbwvjl7co9z60nribs5ccteetm,18,4.7,Venmo,Yes,Store Pickup,15.76%,2020-10-11
4d7lhwlc1z9lba28ugklkklozhltjvuh,905b1d2373adb1703588d5fdf5ddf2de,osp60xm2gkbj7phqz508k261miq2dbzt,5,4.9,Credit Card,Y,Next Day Air,15.61%,2020-10-05
bgbp5q041xmzpd8qjkbbfcvwnviwske4,f1b17deb4d488a36744ee40fd2af12d2,0pij8hthjuidv1juehaiv8jtvekuzjmb,3,3.5,Credit Card,No,Store Pickup,89.32%,2020-10-16
jblf0arzv1chm5qxdhpwgupypn2fj2ds,70227538dc54e157e8ac4ca200c55706,pg8q4huv1ogljj5q8qopsxxwpdwpawwz,10,4.2,Credit Card,No,Next Day Air,18.9%,2020-10-01
vxzyxepggmprrtjfndc0sewjurcs5ayv,602a5928478138473bb73ba19d77271e,onbramzaggjjaxqy0kcwdyvolzzhy33w,10,4.4,Credit Card,Yes,Free Shipping,5.72%,2020-10-27
gdwivinknwhlgrcmtpsajldamppfhhlw,16fb09faded2528baa06d924a5f050bf,bt4o4q0o2ohrj7ie5ito0e4smiwoktpk,15,3.0,Bank Transfer,No,Standard,3.8%,2020-10-04
gulsgnyd8znaz37socemsbqkrkoqq6ob,381fe8beb6ef3f20c4969d5b6fc99993,efeif9nlepw9kxepr5dvmmzl0rrek1z8,3,3.5,Credit Card,No,Next Day Air,13.4%,2020-10-03
yyodaqhly4yjdcsfc2yokehhsnutm3om,cec948582e096cc23f0c63a25c80419f,2hluonojueycroje6wvyks3sxj0jbme8,8,4.4,Credit Card,No,2-Day Shipping,14.06%,2020-10-23
xcya5zjf6bdfrla4enxq36cymqyeldhm,29b96a6ca68660a80758ec15f2d40584,hosumr9zdws7oinwshx9mqikl6v3zjzx,10,3.7,Cash,No,2-Day Shipping,14.97%,2020-10-23
tau3juat05s5we7vcoevx53ic6m8vbxc,fcffe5701ce1ba62bbc21369c9492b8b,nxvaz7zi0uyp48srhhy0guip377unl75,7,3.3,Venmo,Yes,Free Shipping,7.16%,2020-10-31
9uijs3lskmr76cxuc9bfponb5byyxdro,165e609717373146f50529986ded897d,kw2z7akyssgpqfto9raghut1lez1ivrh,8,2.8,Credit Card,Y,Express,21.9%,2020-10-04
asnzhb97wrg4g0wefs8gxboltcjufeu2,1d864701587ded63189215496d718900,07hwinkdczmgeoqfp3dbsu5cvkv2kv95,10,2.8,Credit Card,Yes,Standard,17.14%,2020-10-19
ntocgemjwhscbsydpit41iapu70xj5g5,d05ce0cf8892e4a9ad56b2b3b7b68a8b,qlsm9qxbatqql5upjzb64ldrqg9rcunw,10,4.8,Bank Transfer,Y,Express,16.42%,2020-10-25
qua8qr9k2sxaujwscd5ah5lfvq1bba5i,66adf5c323b04e996755ec3e95228823,q091ua3hbbu2luo9nhsihdma33iyo2vz,6,3.9,Credit Card,No,Express,13.4%,2020-10-19
2uyt3gfknkebzpzvegwb2qpisd4b4wek,42067251c4227a5ff34593d85144491c,kqkxwpiatzdaqsveailbcxrgpwehcdqh,9,2.8,Debit Card,No,Store Pickup,9.85%,2020-10-17
qv8kxmcuake8yeicjtxzvwcrmv5eprwb,6d6401d4a7475283046132dfc59d2a69,yivmoegf5ojdbgeqd1g7cmkvoushuip4,1,4.8,Venmo,Yes,Next Day Air,87.94%,2020-10-26
iukrug8wvoqbrhfqm1kbybcusxscadxr,4193257d006926bb1fd6258c91bee90c,bjn8eugb2st6vbn2hj2lj8obwzmb8dgu,9,4.6,PayPal,Yes,,6.31%,2020-10-21
hewlaf8y9fad6j1fxvzvg2crlvnlbjzj,ddd7ffc26ed3df618b52a381ca574429,1nox8lbibrka3dlqrhydjogjqoqb8hn9,5,4.4,Debit Card,Yes,Store Pickup,13.55%,2020-10-14
oqgxlw8p2jzrggcr2oi478hooduqoosw,c003e088eb947d650b1775bdf2dd5e6b,0hrgzfmplbnh0y4yphmjhjiyigmxuj9k,1,4.2,PayPal,No,Express,21.81%,2020-10-31
hhbaaxscd6lqmgw2zbvh8bxumrrqrast,4f5543bdfc13aa3d1a4feb5edbbe2712,gd4cnmrvnr7mthabzwtbcqqzy0wyyiqg,9,3.8,Bank Transfer,No,Free Shipping,6.43%,2020-10-21
mowbha5ndgdxeomtrseljurpkaexd43n,102d92e1edfea5b1a2676078b65c8692,r9bu0bktg4xfntx41fibz2l00qz8yxiq,5,3.1,Bank Transfer,Yes,Store Pickup,15.32%,2020-10-23
nicvekcnaa5vcbmltrtncyuucelab6dp,1ee8d978875a9d0612691f0d39227ec7,nxohsvx9h6yqphyuxbwktbgy6xsn9x5d,15,2.9,PayPal,No,Standard,14.51%,2020-10-19
sgwf6mneb10spigfmchha3tvr7eebr4y,2e921f3ec06407bf6b8c2d8983f48a2b,d21bcmm7jnbc8rtahfayei12yhmrpzp4,11,4.2,Credit Card,No,Standard,89.12%,2020-10-08
wthv9jwwvr8uqysb6bgqhiu7vivg4irh,697bb0e2d9161f73b74f2c31fb81faa2,scazw7rpyverrgy6oppfmbgpie15khwz,9,2.7,Debit Card,No,Standard,23.22%,2020-10-11
pnorpknlkdngiyo5tzzadvgtxn6eggvh,0ada21d05a97a5c191707514e1248d2e,wdw8o7atngk90vsyucdydx9x5gzissie,10,4.9,Venmo,Yes,2-Day Shipping,14.86%,2020-10-20
uvbs3l65r6upccldmjspjiyibfunduox,03feca67f93e86ea0963b92f3f2d8a75,233yryx26ris6k1sdwsagkosu58mwhyv,9,4.1,PayPal,Y,,14.67%,2020-10-03
s2mvu9bsnnlnmbpys2qmqgpbjb6cpig3,f4b701acdc962301e54bf6fa45c303e9,9i7vccgkg5epes6fvc5e2g7pu2wh8oyh,3,2.8,Venmo,Yes,Store Pickup,6.51%,2020-10-20
jdyjolcddf2hts6doccx2wk4l9ke7u8m,aa87141aa1cbf447599a1e3615a94499,div8tarxxa3hvrosnzsklrosuhftmefz,8,2.9,Cash,Yes,2-Day Shipping,16.59%,2020-10-31
yjafwnobxnj6w48vru0xwdp74gw6br9f,5103258d888386859b6d64a0decddd50,hkrszxuqzjgegaoxdjxqtuaafg0i8a9g,5,3.3,Cash,Y,Free Shipping,14.76%,2020-10-18
lygipekq3fza54c8apvxhcvbg53jdaax,4500e5e4c05616c2d7a4d183c1d04676,qjvxsdeg1cw1oknusndzi9uor8ej67wg,6,3.4,Credit Card,No,2-Day Shipping,16.25%,2020-10-20
1rzdplatidkj58kt0ed6asfse5nurqqj,ad869a9168da271f85d052cbea155b0e,gjo3kzlw0yhs33oh72iucseoiwzah6cc,3,2.5,Bank Transfer,Yes,Express,17.18%,2020-10-23
jsih95xwitezkckiqqnjgiieu1y1ohyk,d642c7daf672e79dd1d138571c16c07d,u4ptsx7vomy3ge0whqkrrygd2imorhmo,18,4.6,Cash,No,Free Shipping,22.69%,2020-10-21
uf6bshlqb0rq6ciynuuwt3vywhdpljwc,db5967fb6addbb6aa6acc437362ecb7a,vdynvaesbutqiweh4bfm0dpunkjshcta,4,4.4,Venmo,No,Store Pickup,84.09%,2020-10-09
e70hxeql2ppxrng6zfccud0h9npg66go,dd680b4ce1d7b51fa6830eb35196c4b7,or9zo6rs2qjptttkkfa5h37uwsmuc3mp,3,4.7,Debit Card,No,Free Shipping,16.27%,2020-10-25
lrsazgo8uoovclfeoxq7nhjykjjoey6g,bfd72e8952f19fcd1b7cd5e69030259f,9hrprx4dyzcosgh24wfccizwslmrdnyl,11,4.9,Credit Card,No,Next Day Air,3.33%,2020-10-22
zeyojuts1a0cv3ydbjsgxjatvazl2dqc,10bf8fbf6cf77f4f2451d0e5863082cf,ijylraxidyw5vmrfw5ukagfdnqiyytpp,9,3.3,Bank Transfer,Yes,Express,16.97%,2020-10-16
lhundyl6kor2v32tbibippzwvhv2yxkh,0c628bc7e1bacf224ac2694f1f141fc5,tqmyhnfzdbwalhhr6huvnrko0eimbcyp,7,3.1,Venmo,Yes,Express,20.87%,2020-10-12
jr8m8elhq1dt91ouu1qmhzvkpf5woo2h,54c3a6649e92c4f6efc9707bb70d2ad2,kaq8ff5v0wucnkwfgmjxmcusghp6v4yv,5,4.5,Debit Card,,Free Shipping,1.0%,2020-10-30
qtixavcvjeqdx2k7zd4a6w7xen6eeten,a3e8b0c1c0c217ed736f2be67458d13d,ozp2u7rec4dkm6drrg4qhbtjid0hcpzd,10,4.1,Debit Card,Yes,Store Pickup,13.34%,2020-10-03
dhcdou7se9equbtabbobefchfl8mw7kt,ebc476908f6e8a35ffb1e2e462540ab8,bizztixuar1trcbwet5glabpazwsq4l7,3,4.7,Cash,No,Store Pickup,23.99%,2020-10-23
qhfkjtlbawqfbpsqilxcib4jbhek5aym,4c3f955ce0913b10d14b4140373109f2,yvqtqgxqgf7xzr40wnss4sip5vaizvui,17,4.2,Cash,No,2-Day Shipping,8.95%,2020-10-13
hfojrgptc4pbsyppfrqs7do1vdwiwl9q,b6e7e0d1f587c5aedced0a72f0380c57,d7akrm8xgqgqiufknfiovtxah1a3bzgu,1,4.2,PayPal,Ye,Next Day Air,9.27%,2020-10-17
2lj4hddcijpfptbhi6njjwtgjjruvtvh,45fc6b15459d6667164a3e09ed3036b3,xw6x0vjzxjs1psomltimef82cgpsf7iw,13,3.8,Credit Card,No,Standard,17.93%,2020-10-30
7nfd9gea1fwieuwem0vmfuqk5g3dig6a,39620e64bf0a332fc90f88984f308010,zyuv5jpwodsqth62q3ctatuwtohhkbr2,8,4.0,PayPal,No,Free Shipping,19.54%,2020-10-05
squxla3qvwytzkdxztofqdvu183xp7wu,5c542828349b509661f843d86469c655,qvjwgkhq0idoc387vxms073qkiif6uln,1,3.4,Credit Card,No,Free Shipping,13.48%,2020-10-26
37tnhwitysomr6nj5pevtxnunsgy2xsg,0e770be3b5077f89842e7f983413efe9,iv14rr8vhru5jcc90ipwi4g8wtmhoic1,16,4.1,Venmo,No,Next Day Air,21.99%,2020-10-25
7wu0g4vthfdaxv6ithf0t7mnlyghnfez,ec2a6bfae6b2c11ed5ef3a1b1b8012f4,pqm5qiu6zqyggqyme6frzrnkrkbjmmit,12,3.0,Bank Transfer,No,Free Shipping,23.6%,2020-10-12
ktho0uiuypof8uu8mcetnqvmwpa3zt8z,4196c6630eadb1c31c19db9f2111892a,cjbxljhyccdhhwud4btz8fg7ylrid7qp,5,4.7,Venmo,Y,Express,2.03%,2020-10-21
lr8vfuad9qok67h2gabjyspot8rskicy,d56c952cb8bfa8e601d917d13a0ca5a2,4h0c9z6a2dtyz8qz5xxuotnug7wfcpp6,6,2.6,Debit Card,No,Free Shipping,88.51%,2020-10-24
tebloy97jdme95wabrwlnd0mygp2ixww,80993d36a133a5aa7c4613960acf16a8,me1pt6vrplu2n4qezarzowzfhq6qz9rb,2,3.1,Credit Card,No,Standard,21.71%,2020-10-20
2h15ndkspcx4n9zz8f5embiihgvdxue1,9798ba508bf780ea42c3ca875935c751,xv9iw7eekiouprakqogmv3qvooy3j5db,7,2.6,Credit Card,Ye,2-Day Shipping,27.31%,2020-10-19
jmxobll5ma8rohm4jn1yidkdxrb5y63j,9b1292c2ba644de7fe228ea11fec8b4b,krfadig4gklutus4zdvm7ykmewx0rmsm,9,3.0,Venmo,no,Express,11.38%,2020-10-24
mqf3lum4wueojmn3yhxr3unvspvqyanh,fb3eb81aaf4dfe23e6a92b2f791c34e6,4jlc7uejidjiljy2kheuikwaeixvrxhk,10,3.8,Debit Card,Yes,,19.86%,2020-10-09
beidukmpm5hjwmvzkyaxspeed8fy2o8x,060647b8bf5f46c1df11da9cf80fad8e,r66e1pfpld6wl2bsvpy2a7facwfkoxl9,9,3.3,Venmo,Yes,Standard,5.83%,2020-10-22
xt4xicqofzb586j1eoq53boucdxa1a4m,952302d3ce821ab72f3f1672ca9c7c1c,tq5zlnxe8s84iehziv9mr3wcplhks2yb,7,3.6,PayPal,No,Free Shipping,8.68%,2020-10-29
o9ykmlz8rhzs9ezycb0sohkvdwrhx0bq,a1f466d5c222d38cd39bd55d139362bf,iukosznmy8uzytaghw7owbwro5oni2wr,5,4.4,Credit Card,Yes,Free Shipping,7.9%,2020-10-27
bleq5ejb9ipfuo9ix8yyzneffe3svj1l,198897f1a96df539c604a42576682123,hjexzoakqa9kng9pdhaok8lth3yspbz6,18,3.3,Credit Card,No,Express,16.45%,2020-10-02
q6vjwyt7bztgmtwkdzay5phs8ffuweay,94619f03268a719d137c5dac0fb79095,jgwkk7kkdmrmcwzgwmnb5q6jr1zkx0vo,9,3.1,Debit Card,Yes,Store Pickup,14.89%,2020-10-15
7slcejyn4afo5tbpe8shisfc6ei0qgdb,9bf88c5012f985b70c54422e8ab477d2,kavzi4siz67cy4qc8uvbywc2twupvfp3,13,2.9,Credit Card,No,Express,13.46%,2020-10-20
hbsycojss0hzd7xllef7fbpuutqnjbwn,de3e22351ca42b9b16706f2a56f289bc,hg3ithogihfgxygdvdujgin0zp1mwtyr,6,4.5,Credit Card,Yes,2-Day Shipping,0.13%,2020-10-23
ge2seshyaly68nnuwwalrcgexedmovjr,dda904ca56afea57ebd755e6485a150d,i0p7jlh4btbbtref5srxtdqajtdnj4fb,6,4.8,Bank Transfer,Y,Free Shipping,9.36%,2020-10-20
k6hxwzjqlt2rbgovoxvoomkqq4xo2rep,7e1d4cbb84a9b0b99f74ab839da700bf,lderecec6pvst1yioa9feeuqykak8nzf,7,3.7,Credit Card,Yes,Standard,15.47%,2020-10-25
hwnt2emajf2daobsbonglmtxco8l2yhl,40eb5a40a5d45e7f1bc40ed7faa94c82,hfizwhrf14ecsdtqvf28jrt8vst8xv42,7,3.3,Venmo,Yes,Free Shipping,3.0%,2020-10-15
bzf0jx7tagtqzsucsn6519fb9l5qlamw,5f44dd932f512e0400e7215f6c317bc8,yzzcplhitdbu7z9gye7ymlrc8glyjp0a,4,4.4,Credit Card,No,Standard,15.42%,2020-10-03
jahrlbpd2ngcfih1yz1fzvlffzn9yumy,97234d1266893b950ca56a7438d1f50b,akt63yw0z78dkvmnixb20pfteamfrtuz,1,4.0,Bank Transfer,Yes,Standard,15.4%,2020-10-19
70tkpmo8p41hees5jxcfhdhcrphz74el,029be20a897f7c6b5ad84fb78bf3d2d6,qei9sx0ttaj0jm7sevj0q8ykfjhixrlw,3,2.8,PayPal,Yes,Store Pickup,14.62%,2020-10-30
ycuxkpaodybvtpfurvppvzumu46u5xgo,e1025702234653914242fcb130ecffea,5xxx7xhhy5lk0epl6djhpmf7eog6z2dk,10,4.0,Bank Transfer,No,Next Day Air,39.51%,2020-10-17
nhnxi7h84pnu5f2gxvvbfojxdee0gyog,71bcd7a2639e9b496ea3dd6fc5ee0366,zttbmopfsrxkpolpflipsrpeo1xm6a24,1,3.2,Credit Card,Yes,,13.88%,2020-10-08
ad8kqldqyv3ujg6i2sxn658ehqiirm9k,4afbf5f5474371de93f75ca2ed5aa7fa,qtdggnkdagdiiemlqk0w7uriaenzouk7,6,3.9,Credit Card,Y,Free Shipping,2.27%,2020-10-13
jetyjsqccw4ubmbljgm2uybqrwixpprj,dc3ee6f1dbf14e4f4d43bf02ca6302c1,zi0uwesm4eqv56abvqzhbqx72rertay3,2,3.7,Debit Card,Yes,Express,14.34%,2020-10-26
1ewegatskuohwpgi2qbthjqaf1czljf4,572a174e4fed42c3b4bea4c98f118ad9,hrqnvdx8w0r62nyrjp2lt2fme5o3466w,7,4.6,Debit Card,Yes,Standard,16.56%,2020-10-09
vw5roqsmpzvst6ciunrddop0h8pdacos,e306801999b95febd3439d7f0b37d786,hxe6dyky47zeqhyevzdbp2xhmxxfruf2,16,4.6,Credit Card,Yes,Store Pickup,1.51%,2020-10-02
cnttjdy4goixjsmng0vx5yy6xwinvgq1,867051cabb120d8831c6c978b0eff819,7lefpphy6uaterpbego1buh7pwnjgp1y,12,2.9,PayPal,Yes,Store Pickup,16.9%,2020-10-26
0g9pobrd6pzlpxfn4aubf8zup6xmssaw,46e0b09b70167921a3d78d8dd60b99fa,vqlouig8bylepezvbsmx6woy4wvdeydv,16,2.6,Cash,Y,Standard,16.16%,2020-10-07
jahrlbpd2ngcfih1yz1fzvlffzn9yumy,a2de42d35ddfe7f05592618adca895dc,t3ikpoaynejfaziwhxvmvoi0wpmxuajm,3,4.8,Debit Card,No,Standard,42.23%,2020-10-15
hpxe7qbp7mxpaeuzx83fflayg42tgxzz,421ff8cf8a0379711ff6dcaceb4087d7,yjlfgrx9teocwsevvkod8n89isnxdy2d,7,3.3,Debit Card,No,Free Shipping,13.28%,2020-10-05
b9hz4sxhvafigcv17hxo1zoaqi9ckiil,775ae4e76d1cac5e1d6c0003b6f9a51e,w47padtexxgxogkj3emx3whua2jjaybf,13,4.8,PayPal,Yes,Store Pickup,,2020-10-22
e3n5wvhhzidq99tfzelp6dz4oa2spglp,4366c6e067be9ba15f287d2b61779d49,avktjiiworqbrguttpm9avu0vdfrmcvt,10,4.9,PayPal,No,Free Shipping,13.45%,2020-10-01
45iy8kp6khid0tsio3de4dr5pcbbyhvd,fa7fc0e0093ffd143876ebc5d157a763,ur9eilbh29rls0pwetc1kxla61ctkeat,7,3.1,Cash,No,Free Shipping,11.44%,2020-10-22
lzcfssxtiylctmaeg1dvh2owjveonflr,92ca2e763f1ca3196fc973b72436f34b,nwbvhewlebur5pyew25rkdgismfqhhxd,15,3.7,PayPal,No,Next Day Air,6.89%,2020-10-22
4d8q72jv8osf5lzcnko6vxi2kwuycb8t,1d8afc2fb1d7d4372d01b816c0a60ea2,rfcd85slyvfuzaftwyevyxcj2mg0ylyr,6,4.2,Credit Card,Yes,Free Shipping,5.93%,2020-10-27
6etlgwx1xg33rxzsc8o5m2s8veu8blju,79d2799d1ceb079ecd7f2843958ea5b1,ihlygstmbuqnczmoiyzfu3rwrnbcz6gt,3,2.7,Credit Card,Yes,Standard,15.22%,2020-10-28
qxflxwpnkslln8fgy2bbz6mfera2bino,1cf3499fe6ed02b137904d21d3e509d3,abktacmz2olkxoh2tnzr70w27tzdocxy,17,4.2,PayPal,,Express,15.02%,2020-10-12
mwwjjgm48mz7nzygvtyjrvnb2qalrsdf,7415c59b32738a838daeefc761687998,i20aoheevs3evikuayzk2rtquhckswjm,18,4.6,Debit Card,No,Standard,15.78%,2020-10-26
03k7gc19rzuz97p6fathkua25fstexy9,e46d8f48bf3783eb837371c6eb46cf58,du8rzop6db5naga6kpgt4mg4aej2rwnw,8,4.0,Venmo,Yes,Store Pickup,13.96%,2020-10-14
l2eegl8wgbl2balgor8dcq1x26mrerw4,63f472e169016c2ed1a2d62979c69f9a,jif0kvxidxxuvaa1pvjrdbtvrgylqxko,8,3.8,Venmo,No,2-Day Shipping,14.67%,2020-10-25
vfetz9j8zoggtc8jtbqsvh4icbxnrvgx,0d67b1bfa81fda6e514c88ebf56edb01,84p9da8ko2yccluj5pki2ghiwmx02c4k,18,3.4,Bank Transfer,No,Next Day Air,5.11%,2020-10-14
duwfuzsrbxwzokt3knjcdmskbtxbc73d,73ddb70007f3341d4b43d1d8aee45476,n8ei9sv43x4zrl1r3lsd7gngt5i9u4rn,3,2.7,Debit Card,No,Standard,13.67%,2020-10-10
d7kbxpvcwl0ytzyd82equwxsbtsge6en,5a2f063dcbea9963c1d3fdd85e28dadb,ungogocplg7akjqnbwdfxtlqbmrube2w,16,2.9,Debit Card,Yes,Free Shipping,8.33%,2020-10-12
gjwjuipevexgnsew1c7s11jgennczwly,3c3232cd287b4abe8541e3dcbdeb92e7,trqmuytli0di9cgu4h20vhcxgxvvdovk,8,4.6,Venmo,No,2-Day Shipping,14.07%,2020-10-05
ffpjf8gqllgmn0o4djlj8llu5vnr3l9v,4ef3612bdd53bbfd7e88f072d30a42f6,yda3qjl9mqfw7zrc1d2zspfflohzqgvh,5,4.7,Debit Card,Y,Next Day Air,6.68%,2020-10-09
fl7e6dcn5xxmtk3k5iqrxdcvwx43t6j8,bda1dab2384e5cf8931ee629e30e1b5e,oipdvbaov50gf3gyqlq5ar2convmrbxa,18,3.1,Cash,Yes,Free Shipping,22.53%,2020-10-09
a3kzhmdiqls6xztxhqiuosrhoqpm8j0f,b012c4abe4a6a008767e6dddfec2c5c5,cmzouxo9muraep6zf4xanxob7vszrfdv,8,4.6,Debit Card,Yes,Next Day Air,15.31%,2020-10-19
ravkm42wvtdah8extusgtyaffi75whfq,2cc89283ae04a04c6bafb9d29eedaf61,sfxinfhyjzit49i1hrj4zcguuucgahxa,6,4.8,Credit Card,No,Free Shipping,19.46%,2020-10-04
